Date,Price,Open,High,Low,Vol.,Change %
11/01/2022,5200.0,5300.0,5300.0,5113.0,101030000.0,-1.42%
10/31/2022,5275.0,5150.0,5275.0,5113.0,138120000.0,3.43%
10/28/2022,5100.0,5063.0,5113.0,5050.0,83860000.0,0.00%
10/27/2022,5100.0,5100.0,5163.0,5025.0,84530000.0,0.00%
10/26/2022,5100.0,5113.0,5125.0,5000.0,70250000.0,-0.24%
10/25/2022,5113.0,5138.0,5225.0,5113.0,83420000.0,-0.24%
10/24/2022,5125.0,5163.0,5250.0,5125.0,102170000.0,-0.97%
10/21/2022,5175.0,5000.0,5225.0,4963.0,183990000.0,4.55%
10/20/2022,4950.0,4675.0,4963.0,4675.0,102420000.0,4.49%
10/19/2022,4738.0,4688.0,4788.0,4663.0,71540000.0,-0.26%
10/18/2022,4750.0,4750.0,4788.0,4725.0,67900000.0,0.53%
10/17/2022,4725.0,4725.0,4738.0,4650.0,60910000.0,0.53%
10/14/2022,4700.0,4825.0,4825.0,4688.0,106770000.0,-0.79%
10/13/2022,4738.0,4750.0,4775.0,4663.0,58830000.0,0.53%
10/12/2022,4713.0,4688.0,4750.0,4650.0,118730000.0,1.34%
10/11/2022,4650.0,4713.0,4713.0,4625.0,71930000.0,0.00%
10/10/2022,4650.0,4688.0,4700.0,4638.0,55470000.0,-1.33%
10/07/2022,4713.0,4663.0,4713.0,4638.0,51270000.0,1.07%
10/06/2022,4663.0,4650.0,4663.0,4613.0,43280000.0,0.54%
10/05/2022,4638.0,4650.0,4738.0,4638.0,75890000.0,0.54%
10/04/2022,4613.0,4650.0,4688.0,4613.0,90250000.0,-0.54%
10/03/2022,4638.0,4663.0,4688.0,4613.0,54660000.0,-1.59%
09/30/2022,4713.0,4650.0,4713.0,4613.0,113500000.0,1.89%
09/29/2022,4625.0,4675.0,4688.0,4600.0,67950000.0,-0.54%
09/28/2022,4650.0,4725.0,4800.0,4638.0,133090000.0,-0.53%
09/27/2022,4675.0,4625.0,4675.0,4600.0,130960000.00000001,1.08%
09/26/2022,4625.0,4563.0,4688.0,4475.0,133770000.00000001,0.54%
09/23/2022,4600.0,4600.0,4625.0,4575.0,61880000.0,0.00%
09/22/2022,4600.0,4638.0,4650.0,4588.0,96480000.0,-0.81%
09/21/2022,4638.0,4575.0,4638.0,4550.0,71040000.0,0.82%
09/20/2022,4600.0,4663.0,4688.0,4600.0,140750000.0,-0.27%
09/19/2022,4613.0,4625.0,4650.0,4575.0,137400000.0,1.37%
09/16/2022,4550.0,4638.0,4650.0,4513.0,167810000.0,-2.67%
09/15/2022,4675.0,4700.0,4750.0,4650.0,156750000.0,0.54%
09/14/2022,4650.0,4638.0,4700.0,4600.0,119630000.0,-1.59%
09/13/2022,4725.0,4625.0,4750.0,4613.0,185490000.0,3.00%
09/12/2022,4588.0,4575.0,4600.0,4538.0,110820000.0,1.10%
09/09/2022,4538.0,4538.0,4550.0,4475.0,128509999.99999999,1.40%
09/08/2022,4475.0,4450.0,4550.0,4413.0,96930000.0,0.85%
09/07/2022,4438.0,4388.0,4438.0,4363.0,87440000.0,0.57%
09/06/2022,4413.0,4488.0,4500.0,4400.0,65349999.99999999,-1.40%
09/05/2022,4475.0,4425.0,4500.0,4400.0,60490000.0,1.13%
09/02/2022,4425.0,4488.0,4500.0,4363.0,83170000.0,-0.84%
09/01/2022,4463.0,4425.0,4475.0,4338.0,120970000.0,0.85%
08/31/2022,4425.0,4250.0,4425.0,4225.0,151630000.0,2.31%
08/30/2022,4325.0,4313.0,4375.0,4288.0,97630000.0,1.17%
08/29/2022,4275.0,4200.0,4300.0,4175.0,73770000.0,0.59%
08/26/2022,4250.0,4313.0,4325.0,4250.0,82360000.0,-0.87%
08/25/2022,4288.0,4275.0,4313.0,4213.0,77250000.0,-0.58%
08/24/2022,4313.0,4300.0,4350.0,4275.0,60960000.0,0.00%
08/23/2022,4313.0,4250.0,4338.0,4225.0,95550000.0,1.17%
08/22/2022,4263.0,4213.0,4275.0,4175.0,121400000.0,0.29%
08/19/2022,4250.0,4300.0,4325.0,4250.0,48290000.0,-1.16%
08/18/2022,4300.0,4388.0,4400.0,4288.0,116690000.0,0.88%
08/16/2022,4263.0,4275.0,4325.0,4238.0,109260000.0,0.89%
08/15/2022,4225.0,4225.0,4275.0,4200.0,44460000.0,-0.29%
08/12/2022,4238.0,4263.0,4288.0,4213.0,63550000.0,-0.59%
08/11/2022,4263.0,4313.0,4338.0,4213.0,106630000.0,-0.87%
08/10/2022,4300.0,4175.0,4300.0,4125.0,79950000.0,1.47%
08/09/2022,4238.0,4213.0,4300.0,4200.0,117150000.0,1.50%
08/08/2022,4175.0,4125.0,4175.0,4113.0,82520000.0,1.21%
08/05/2022,4125.0,4138.0,4150.0,4088.0,64150000.00000001,0.00%
08/04/2022,4125.0,4150.0,4150.0,4075.0,59800000.0,0.00%
08/03/2022,4125.0,4088.0,4125.0,4025.0,55820000.0,0.92%
08/02/2022,4088.0,4000.0,4088.0,3988.0,57460000.0,2.51%
08/01/2022,3988.0,4100.0,4113.0,3988.0,95910000.0,-3.63%
07/29/2022,4138.0,4113.0,4175.0,4075.0,132710000.00000001,2.80%
07/28/2022,4025.0,4013.0,4100.0,4013.0,94430000.0,-0.62%
07/27/2022,4050.0,4025.0,4063.0,4000.0,87440000.0,1.25%
07/26/2022,4000.0,3913.0,4013.0,3900.0,58320000.0,2.89%
07/25/2022,3888.0,3938.0,3950.0,3888.0,30750000.0,-0.96%
07/22/2022,3925.0,3963.0,3963.0,3888.0,54460000.0,-0.63%
07/21/2022,3950.0,4000.0,4000.0,3863.0,125700000.0,0.00%
07/20/2022,3950.0,3775.0,3975.0,3775.0,215710000.0,6.40%
07/19/2022,3713.0,3675.0,3725.0,3638.0,128960000.00000001,1.02%
07/18/2022,3675.0,3613.0,3675.0,3613.0,152080000.0,2.44%
07/15/2022,3588.0,3650.0,3700.0,3588.0,191950000.0,-1.37%
07/14/2022,3638.0,3625.0,3688.0,3600.0,158440000.0,0.00%
07/13/2022,3638.0,3700.0,3713.0,3638.0,142490000.0,-2.02%
07/12/2022,3713.0,3738.0,3738.0,3688.0,51520000.0,-0.67%
07/11/2022,3738.0,3738.0,3763.0,3700.0,22860000.0,0.00%
07/08/2022,3738.0,3775.0,3775.0,3700.0,57160000.0,0.67%
07/07/2022,3713.0,3750.0,3775.0,3713.0,120440000.0,-1.33%
07/06/2022,3763.0,3825.0,3825.0,3675.0,180810000.0,-1.63%
07/05/2022,3825.0,3725.0,3863.0,3725.0,90920000.0,3.38%
07/04/2022,3700.0,3788.0,3838.0,3638.0,246420000.0,-2.63%
07/01/2022,3800.0,3938.0,3963.0,3788.0,191670000.0,-4.10%
06/30/2022,3963.0,4000.0,4050.0,3950.0,125510000.0,-0.31%
06/29/2022,3975.0,4050.0,4063.0,3975.0,93080000.0,-2.15%
06/28/2022,4063.0,4075.0,4100.0,4000.0,97270000.0,-1.22%
06/27/2022,4113.0,4200.0,4200.0,4038.0,77470000.0,-0.90%
06/24/2022,4150.0,4100.0,4150.0,4075.0,60640000.0,1.84%
06/23/2022,4075.0,4075.0,4113.0,4050.0,48820000.0,0.00%
06/22/2022,4075.0,4100.0,4138.0,4063.0,88310000.0,-1.21%
06/21/2022,4125.0,4150.0,4175.0,4100.0,63000000.0,0.00%
06/20/2022,4125.0,4050.0,4125.0,4025.0,74980000.0,2.17%
06/17/2022,4038.0,4088.0,4125.0,4038.0,156840000.0,-3.58%
06/16/2022,4188.0,4250.0,4250.0,4150.0,186690000.0,0.90%
06/15/2022,4150.0,4063.0,4163.0,4063.0,142400000.0,1.22%
06/14/2022,4100.0,4000.0,4100.0,4000.0,100140000.0,1.23%
06/13/2022,4050.0,4000.0,4050.0,3975.0,122470000.0,-0.92%
06/10/2022,4088.0,4138.0,4163.0,4075.0,165120000.0,-2.97%
06/09/2022,4213.0,4200.0,4250.0,4175.0,216800000.0,0.30%
06/08/2022,4200.0,4113.0,4213.0,4075.0,153410000.0,1.20%
06/07/2022,4150.0,4100.0,4175.0,4075.0,132669999.99999999,1.84%
06/06/2022,4075.0,4100.0,4175.0,4013.0,148780000.0,-0.61%
06/03/2022,4100.0,4138.0,4150.0,4100.0,147960000.0,0.00%
06/02/2022,4100.0,4163.0,4175.0,4025.0,203020000.0,-3.53%
05/31/2022,4250.0,4138.0,4250.0,4113.0,262050000.0,3.66%
05/30/2022,4100.0,4100.0,4100.0,4000.0,117620000.0,1.23%
05/27/2022,4050.0,4000.0,4063.0,3975.0,155080000.0,3.18%
05/25/2022,3925.0,3950.0,4025.0,3913.0,132639999.99999999,-0.95%
05/24/2022,3963.0,3975.0,4025.0,3950.0,134560000.0,0.63%
05/23/2022,3938.0,4025.0,4038.0,3900.0,144010000.0,-1.56%
05/20/2022,4000.0,3975.0,4025.0,3975.0,106870000.0,1.27%
05/19/2022,3950.0,3900.0,3963.0,3875.0,127740000.0,0.00%
05/18/2022,3950.0,3988.0,4013.0,3900.0,162520000.0,0.64%
05/17/2022,3925.0,3900.0,4000.0,3900.0,149550000.0,0.64%
05/13/2022,3900.0,3938.0,3950.0,3875.0,165510000.0,-0.95%
05/12/2022,3938.0,3988.0,4025.0,3863.0,162730000.0,-1.56%
05/11/2022,4000.0,4050.0,4100.0,4000.0,198920000.0,-1.23%
05/10/2022,4050.0,3913.0,4088.0,3913.0,498440000.0,-2.70%
05/09/2022,4163.0,4313.0,4338.0,4163.0,351640000.0,-6.98%
04/28/2022,4475.0,4388.0,4538.0,4338.0,443160000.0,8.81%
04/27/2022,4113.0,4138.0,4213.0,4113.0,118270000.0,-1.50%
04/26/2022,4175.0,4125.0,4213.0,4113.0,131930000.0,1.52%
04/25/2022,4113.0,4100.0,4225.0,4013.0,179080000.0,-0.60%
04/22/2022,4138.0,4100.0,4163.0,4038.0,168300000.0,-0.30%
04/21/2022,4150.0,4000.0,4200.0,3963.0,337360000.0,5.73%
04/20/2022,3925.0,3825.0,3950.0,3813.0,164350000.0,3.63%
04/19/2022,3788.0,3813.0,3838.0,3788.0,104510000.0,-0.66%
04/18/2022,3813.0,3838.0,3863.0,3788.0,101500000.0,-0.65%
04/14/2022,3838.0,3863.0,3875.0,3825.0,63280000.0,-0.65%
04/13/2022,3863.0,3838.0,3875.0,3825.0,90560000.0,0.32%
04/12/2022,3850.0,3838.0,3875.0,3813.0,92690000.0,0.33%
04/11/2022,3838.0,3850.0,3875.0,3825.0,107970000.0,-0.32%
04/08/2022,3850.0,3900.0,3900.0,3838.0,94620000.0,0.00%
04/07/2022,3850.0,3838.0,3888.0,3813.0,136160000.0,0.33%
04/06/2022,3838.0,3900.0,3900.0,3825.0,129479999.99999999,-1.92%
04/05/2022,3913.0,3900.0,3938.0,3900.0,82380000.0,0.00%
04/04/2022,3913.0,3913.0,3950.0,3888.0,82010000.0,-0.63%
04/01/2022,3938.0,3950.0,3950.0,3888.0,62910000.0,-0.32%
03/31/2022,3950.0,3963.0,3988.0,3925.0,69170000.0,0.32%
03/30/2022,3938.0,3975.0,3988.0,3925.0,82480000.0,-0.63%
03/29/2022,3963.0,3988.0,4013.0,3938.0,160110000.0,0.63%
03/28/2022,3938.0,3938.0,3950.0,3900.0,95350000.0,0.32%
03/25/2022,3925.0,3975.0,3988.0,3888.0,136080000.0,-0.95%
03/24/2022,3963.0,3850.0,3963.0,3850.0,210910000.0,1.93%
03/23/2022,3888.0,3838.0,3900.0,3825.0,183890000.0,1.30%
03/22/2022,3838.0,3850.0,3875.0,3825.0,112670000.0,0.33%
03/21/2022,3825.0,3838.0,3863.0,3800.0,162360000.0,-3.47%
03/18/2022,3963.0,3988.0,4000.0,3938.0,212230000.0,-0.31%
03/17/2022,3975.0,4000.0,4050.0,3975.0,235560000.0,0.00%
03/16/2022,3975.0,3900.0,4025.0,3900.0,291910000.0,2.25%
03/15/2022,3888.0,3900.0,3938.0,3888.0,146740000.0,0.32%
03/14/2022,3875.0,3825.0,3913.0,3813.0,173510000.0,1.31%
03/11/2022,3825.0,3863.0,3863.0,3800.0,122400000.0,-0.33%
03/10/2022,3838.0,3850.0,3875.0,3800.0,105800000.0,0.66%
03/09/2022,3813.0,3788.0,3863.0,3788.0,115110000.0,0.99%
03/08/2022,3775.0,3813.0,3850.0,3775.0,104070000.0,0.00%
03/07/2022,3775.0,3775.0,3813.0,3750.0,137670000.0,-1.31%
03/04/2022,3825.0,3850.0,3863.0,3800.0,104910000.0,0.33%
03/02/2022,3813.0,3825.0,3863.0,3775.0,110820000.0,-0.33%
03/01/2022,3825.0,3838.0,3925.0,3825.0,149530000.0,-0.65%
02/25/2022,3850.0,3863.0,3875.0,3825.0,163300000.0,0.00%
02/24/2022,3850.0,3863.0,3938.0,3825.0,170300000.0,-2.22%
02/23/2022,3938.0,3963.0,3975.0,3913.0,85990000.0,0.00%
02/22/2022,3938.0,3913.0,3950.0,3888.0,69480000.0,0.32%
02/21/2022,3925.0,3925.0,3963.0,3925.0,31720000.0,0.00%
02/18/2022,3925.0,3913.0,3975.0,3875.0,81300000.0,0.00%
02/17/2022,3925.0,3938.0,3938.0,3838.0,103040000.0,0.00%
02/16/2022,3925.0,3963.0,3963.0,3875.0,74790000.0,-0.63%
02/15/2022,3950.0,3900.0,3950.0,3838.0,67800000.0,1.28%
02/14/2022,3900.0,3850.0,3900.0,3813.0,76260000.0,0.97%
02/11/2022,3863.0,3888.0,3888.0,3825.0,81580000.0,0.00%
02/10/2022,3863.0,3850.0,3875.0,3825.0,107680000.0,0.65%
02/09/2022,3838.0,3850.0,3863.0,3800.0,107360000.0,0.66%
02/08/2022,3813.0,3800.0,3863.0,3775.0,158580000.0,1.67%
02/07/2022,3750.0,3825.0,3825.0,3738.0,68870000.0,0.33%
02/04/2022,3738.0,3725.0,3763.0,3700.0,36630000.0,0.00%
02/03/2022,3738.0,3738.0,3738.0,3675.0,60200000.0,0.00%
02/02/2022,3738.0,3763.0,3763.0,3725.0,68770000.0,0.00%
01/31/2022,3738.0,3888.0,3888.0,3725.0,101700000.0,-2.29%
01/28/2022,3825.0,3813.0,3825.0,3775.0,121150000.0,1.32%
01/27/2022,3775.0,3738.0,3800.0,3700.0,113620000.0,1.00%
01/26/2022,3738.0,3650.0,3738.0,3613.0,140640000.0,3.46%
01/25/2022,3613.0,3600.0,3625.0,3575.0,69270000.0,-0.69%
01/24/2022,3638.0,3638.0,3638.0,3600.0,44480000.0,-0.34%
01/21/2022,3650.0,3588.0,3650.0,3563.0,76810000.0,1.74%
01/20/2022,3588.0,3550.0,3588.0,3513.0,53070000.0,2.14%
01/19/2022,3513.0,3588.0,3600.0,3500.0,103090000.0,-3.10%
01/18/2022,3625.0,3588.0,3625.0,3550.0,64480000.00000001,0.69%
01/17/2022,3600.0,3625.0,3638.0,3575.0,43190000.0,0.35%
01/14/2022,3588.0,3538.0,3613.0,3538.0,43650000.0,0.70%
01/13/2022,3563.0,3575.0,3588.0,3550.0,35760000.0,-0.35%
01/12/2022,3575.0,3525.0,3575.0,3525.0,34250000.0,1.42%
01/11/2022,3525.0,3550.0,3550.0,3500.0,50370000.0,0.00%
01/10/2022,3525.0,3538.0,3550.0,3525.0,44380000.0,0.00%
01/07/2022,3525.0,3513.0,3550.0,3513.0,68450000.0,0.36%
01/06/2022,3513.0,3538.0,3538.0,3475.0,65650000.00000001,0.00%
01/05/2022,3513.0,3575.0,3588.0,3463.0,98910000.0,-2.09%
01/04/2022,3588.0,3538.0,3600.0,3525.0,44540000.0,1.77%
01/03/2022,3525.0,3550.0,3563.0,3513.0,31000000.0,0.36%
12/30/2021,3513.0,3550.0,3563.0,3513.0,34950000.0,-1.06%
12/29/2021,3550.0,3538.0,3563.0,3500.0,20860000.0,0.71%
12/28/2021,3525.0,3525.0,3525.0,3488.0,39840000.0,0.71%
12/27/2021,3500.0,3525.0,3550.0,3488.0,34100000.0,-0.71%
12/24/2021,3525.0,3550.0,3575.0,3475.0,54900000.0,-0.35%
12/23/2021,3538.0,3525.0,3575.0,3525.0,44570000.0,0.35%
12/22/2021,3525.0,3588.0,3600.0,3525.0,34810000.0,-1.40%
12/21/2021,3575.0,3575.0,3625.0,3550.0,49860000.0,1.06%
12/20/2021,3538.0,3550.0,3575.0,3538.0,57930000.0,-1.05%
12/17/2021,3575.0,3613.0,3613.0,3538.0,83950000.0,-1.38%
12/16/2021,3625.0,3650.0,3663.0,3600.0,69080000.0,-0.34%
12/15/2021,3638.0,3575.0,3663.0,3563.0,75680000.0,1.39%
12/14/2021,3588.0,3563.0,3600.0,3550.0,65060000.0,0.70%
12/13/2021,3563.0,3600.0,3613.0,3563.0,50090000.0,-1.04%
12/10/2021,3600.0,3600.0,3613.0,3550.0,93530000.0,-2.04%
12/09/2021,3675.0,3625.0,3675.0,3563.0,42690000.0,2.80%
12/08/2021,3575.0,3638.0,3650.0,3575.0,56060000.0,-2.05%
12/07/2021,3650.0,3588.0,3650.0,3588.0,64290000.00000001,1.74%
12/06/2021,3588.0,3575.0,3625.0,3550.0,52050000.0,0.35%
12/03/2021,3575.0,3600.0,3613.0,3550.0,46110000.0,-0.69%
12/02/2021,3600.0,3538.0,3625.0,3500.0,70420000.0,1.77%
12/01/2021,3538.0,3500.0,3563.0,3475.0,93120000.0,1.07%
11/30/2021,3500.0,3625.0,3625.0,3475.0,219340000.0,-2.44%
11/29/2021,3588.0,3550.0,3638.0,3463.0,112670000.0,1.06%
11/26/2021,3550.0,3663.0,3663.0,3538.0,78630000.0,-3.40%
11/25/2021,3675.0,3613.0,3688.0,3588.0,97470000.0,2.80%
11/24/2021,3575.0,3563.0,3588.0,3550.0,56220000.0,0.00%
11/23/2021,3575.0,3613.0,3638.0,3550.0,63130000.0,-2.72%
11/22/2021,3675.0,3675.0,3750.0,3613.0,92370000.0,1.38%
11/19/2021,3625.0,3588.0,3650.0,3575.0,101130000.0,1.05%
11/18/2021,3588.0,3600.0,3613.0,3575.0,30910000.0,-0.69%
11/17/2021,3613.0,3613.0,3625.0,3575.0,72790000.0,0.00%
11/16/2021,3613.0,3525.0,3613.0,3513.0,76140000.0,2.48%
11/15/2021,3525.0,3550.0,3575.0,3525.0,40130000.0,-0.70%
11/12/2021,3550.0,3638.0,3638.0,3525.0,56810000.0,-1.73%
11/11/2021,3613.0,3563.0,3613.0,3513.0,86360000.0,1.05%
11/10/2021,3575.0,3438.0,3575.0,3438.0,156120000.0,4.00%
11/09/2021,3438.0,3525.0,3550.0,3425.0,120570000.0,-1.79%
11/08/2021,3500.0,3600.0,3600.0,3500.0,50520000.0,-1.41%
11/05/2021,3550.0,3625.0,3625.0,3500.0,48040000.0,-1.05%
11/04/2021,3588.0,3625.0,3650.0,3588.0,103730000.0,0.70%
11/03/2021,3563.0,3488.0,3625.0,3463.0,107560000.0,1.42%
11/02/2021,3513.0,3588.0,3600.0,3500.0,51920000.0,-2.09%
11/01/2021,3588.0,3625.0,3625.0,3575.0,65620000.00000001,0.00%
10/29/2021,3588.0,3588.0,3650.0,3575.0,160950000.0,2.14%
10/28/2021,3513.0,3563.0,3575.0,3500.0,99020000.0,-1.75%
10/27/2021,3575.0,3600.0,3613.0,3563.0,82930000.0,-0.35%
10/26/2021,3588.0,3550.0,3600.0,3550.0,55870000.0,0.70%
10/25/2021,3563.0,3588.0,3625.0,3563.0,76300000.0,-1.04%
10/22/2021,3600.0,3550.0,3613.0,3538.0,65780000.0,0.35%
10/21/2021,3588.0,3588.0,3663.0,3563.0,189260000.0,-0.35%
10/19/2021,3600.0,3625.0,3625.0,3525.0,99360000.0,0.35%
10/18/2021,3588.0,3600.0,3663.0,3575.0,152950000.0,0.35%
10/15/2021,3575.0,3588.0,3600.0,3538.0,84350000.0,-0.35%
10/14/2021,3588.0,3563.0,3588.0,3525.0,104310000.0,1.06%
10/13/2021,3550.0,3538.0,3550.0,3475.0,135000000.0,1.43%
10/12/2021,3500.0,3488.0,3525.0,3463.0,191040000.0,1.45%
10/11/2021,3450.0,3450.0,3463.0,3400.0,123020000.0,0.00%
10/08/2021,3450.0,3363.0,3488.0,3363.0,223590000.0,2.99%
10/07/2021,3350.0,3325.0,3413.0,3313.0,253200000.0,1.52%
10/06/2021,3300.0,3238.0,3338.0,3225.0,168780000.0,2.72%
10/05/2021,3213.0,3225.0,3275.0,3188.0,94890000.0,-0.77%
10/04/2021,3238.0,3088.0,3250.0,3075.0,156690000.0,6.15%
10/01/2021,3050.0,3075.0,3100.0,3025.0,74980000.0,-0.81%
09/30/2021,3075.0,3025.0,3075.0,3000.0,82810000.0,2.50%
09/29/2021,3000.0,2975.0,3025.0,2963.0,56470000.0,0.84%
09/28/2021,2975.0,2975.0,3013.0,2950.0,64650000.00000001,0.85%
09/27/2021,2950.0,3000.0,3013.0,2950.0,68500000.0,-1.26%
09/24/2021,2988.0,3038.0,3050.0,2963.0,50280000.0,-1.65%
09/23/2021,3038.0,3063.0,3063.0,3013.0,40610000.0,0.00%
09/22/2021,3038.0,2988.0,3050.0,2975.0,26710000.0,1.67%
09/21/2021,2988.0,3013.0,3013.0,2963.0,45150000.0,-0.83%
09/20/2021,3013.0,3013.0,3038.0,2963.0,57570000.0,-0.41%
09/17/2021,3025.0,3063.0,3075.0,3025.0,82450000.0,-1.63%
09/16/2021,3075.0,3088.0,3100.0,3063.0,61340000.0,0.41%
09/15/2021,3063.0,3088.0,3100.0,3050.0,135500000.0,0.41%
09/14/2021,3050.0,3075.0,3100.0,3038.0,84930000.0,-0.81%
09/13/2021,3075.0,3050.0,3113.0,3025.0,104810000.0,-0.81%
09/10/2021,3100.0,3138.0,3150.0,3088.0,107580000.0,-2.36%
09/09/2021,3175.0,3150.0,3175.0,3063.0,93330000.0,1.60%
09/08/2021,3125.0,3150.0,3150.0,3063.0,84660000.0,0.00%
09/07/2021,3125.0,3125.0,3175.0,3113.0,70450000.0,0.81%
09/06/2021,3100.0,3100.0,3163.0,3063.0,51680000.0,1.22%
09/03/2021,3063.0,3050.0,3075.0,3000.0,50760000.0,1.24%
09/02/2021,3025.0,3025.0,3050.0,2988.0,51550000.0,0.83%
09/01/2021,3000.0,3050.0,3050.0,3000.0,70080000.0,-1.64%
08/31/2021,3050.0,3000.0,3050.0,2975.0,135700000.0,2.52%
08/30/2021,2975.0,2925.0,2975.0,2913.0,65060000.0,2.59%
08/27/2021,2900.0,2913.0,2938.0,2888.0,35770000.0,-0.43%
08/26/2021,2913.0,2925.0,2963.0,2913.0,55050000.0,-2.10%
08/25/2021,2975.0,2938.0,2988.0,2925.0,60730000.0,2.15%
08/24/2021,2913.0,2975.0,2988.0,2900.0,85220000.0,-2.51%
08/23/2021,2988.0,2950.0,3000.0,2950.0,46350000.0,1.27%
08/20/2021,2950.0,2950.0,2975.0,2900.0,62840000.0,0.85%
08/19/2021,2925.0,3050.0,3050.0,2900.0,101980000.0,-3.31%
08/18/2021,3025.0,3000.0,3088.0,2963.0,141230000.0,1.26%
08/16/2021,2988.0,3000.0,3025.0,2925.0,53070000.0,-0.42%
08/13/2021,3000.0,2988.0,3025.0,2950.0,41770000.0,1.27%
08/12/2021,2963.0,2938.0,2975.0,2913.0,51330000.0,2.16%
08/10/2021,2900.0,2900.0,2938.0,2888.0,54890000.0,0.00%
08/09/2021,2900.0,3000.0,3013.0,2900.0,50320000.0,-2.93%
08/06/2021,2988.0,3038.0,3050.0,2975.0,63680000.0,-1.24%
08/05/2021,3025.0,2938.0,3038.0,2925.0,140250000.0,3.86%
08/04/2021,2913.0,2913.0,2950.0,2888.0,67410000.0,0.87%
08/03/2021,2888.0,2850.0,2900.0,2825.0,70960000.0,1.76%
08/02/2021,2838.0,2888.0,2888.0,2813.0,68570000.0,-0.44%
07/30/2021,2850.0,2913.0,2913.0,2850.0,92130000.0,-0.87%
07/29/2021,2875.0,2950.0,2950.0,2875.0,68170000.0,-2.54%
07/28/2021,2950.0,2875.0,2950.0,2875.0,41270000.0,1.29%
07/27/2021,2913.0,2925.0,2950.0,2875.0,79280000.0,0.43%
07/26/2021,2900.0,2988.0,3000.0,2900.0,77160000.0,-2.93%
07/23/2021,2988.0,3000.0,3025.0,2975.0,37460000.0,-1.24%
07/22/2021,3025.0,2988.0,3050.0,2975.0,55170000.0,2.11%
07/21/2021,2963.0,2913.0,2975.0,2900.0,87100000.0,3.04%
07/19/2021,2875.0,2900.0,2925.0,2875.0,31460000.0,-2.13%
07/16/2021,2938.0,2938.0,2950.0,2913.0,39570000.0,0.00%
07/15/2021,2938.0,2863.0,2950.0,2838.0,94440000.0,3.07%
07/14/2021,2850.0,2900.0,2913.0,2825.0,59230000.0,-1.30%
07/13/2021,2888.0,2925.0,2950.0,2888.0,65120000.00000001,-0.43%
07/12/2021,2900.0,2938.0,2938.0,2888.0,39690000.0,0.43%
07/09/2021,2888.0,2950.0,2950.0,2888.0,50820000.0,-2.12%
07/08/2021,2950.0,2925.0,2950.0,2875.0,81460000.0,2.61%
07/07/2021,2875.0,2888.0,2913.0,2838.0,96690000.0,-0.43%
07/06/2021,2888.0,2950.0,2950.0,2875.0,56070000.0,-1.28%
07/05/2021,2925.0,2988.0,2988.0,2900.0,29240000.0,-1.68%
07/02/2021,2975.0,2988.0,3013.0,2963.0,80420000.0,-0.42%
07/01/2021,2988.0,2975.0,3000.0,2950.0,87390000.0,1.27%
06/30/2021,2950.0,2925.0,2975.0,2900.0,146560000.0,2.16%
06/29/2021,2888.0,2925.0,2925.0,2850.0,96970000.0,1.32%
06/28/2021,2850.0,2913.0,2950.0,2838.0,127110000.0,-3.39%
06/25/2021,2950.0,3000.0,3013.0,2950.0,61050000.0,-1.26%
06/24/2021,2988.0,3050.0,3050.0,2988.0,52250000.0,-0.83%
06/23/2021,3013.0,3113.0,3113.0,3013.0,66069999.99999999,-2.43%
06/22/2021,3088.0,3038.0,3125.0,3013.0,96680000.0,2.49%
06/21/2021,3013.0,3050.0,3050.0,2975.0,138950000.0,-2.82%
06/18/2021,3100.0,3088.0,3100.0,2975.0,201340000.0,0.00%
06/17/2021,3100.0,3125.0,3138.0,3100.0,146520000.0,-1.20%
06/16/2021,3138.0,3163.0,3175.0,3100.0,90050000.0,-0.79%
06/15/2021,3163.0,3150.0,3163.0,3113.0,107190000.0,0.80%
